index,Case,Test,QL_bpd,TargetRPM,TargetP_psi,RPM,TargetVISL_cp,DP_psi,Ns,D_in,DENL_kgm3,WR_%,WC,Head_ft,exp_Ns,BHP_hp,VISL_cP_real,QL_round,eff_%,R2_m,Ptank_psi,Tin_F,QG_bpd,Pump,Comments
1134,DN1750_Banjar,Emulsion,648.1553185,3000,100,3000,110,4.73766913,2185,4,888.5556329,19.25460696,0.2,12.31380314,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1135,DN1750_Banjar,Emulsion,648.6329871,3000,100,3000,110,4.76120087,2185,4,888.3586798,19.18817852,0.2,12.37770871,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1136,DN1750_Banjar,Emulsion,649.8558405,3000,100,3000,110,4.73646624,2185,4,888.3765396,19.12128832,0.2,12.31315846,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1137,DN1750_Banjar,Emulsion,661.2226546,3000,100,3000,110,4.72238465,2185,4,868.2325711,3.78026643,0,12.56138099,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1138,DN1750_Banjar,Emulsion,675.2890422,3000,100,3000,110,4.58067044,2185,4,875.292921,9.32559712,0.1,12.08614318,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1139,DN1750_Banjar,Emulsion,680.8055111,3000,100,3000,110,4.49070297,2185,4,875.373617,9.38568562,0.1,11.84767087,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1140,DN1750_Banjar,Emulsion,682.4504308,3000,100,3000,110,6.42266854,2185,4,896.9270339,25.58070567,0.25,16.53752444,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1141,DN1750_Banjar,Emulsion,687.1197572,3000,100,3000,110,6.6849577,2185,4,906.2038405,32.46944782,0.3,17.03667618,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1142,DN1750_Banjar,Emulsion,689.9256341,3000,100,3000,110,4.53949697,2185,4,868.3497688,3.91314345,0,12.07327634,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1143,DN1750_Banjar,Emulsion,691.7320999,3000,100,3000,110,4.46939759,2185,4,875.5376824,9.57365885,0.1,11.78925202,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1144,DN1750_Banjar,Emulsion,699.3986012,3000,100,3000,110,4.42486942,2185,4,875.3442476,9.38090558,0.1,11.6743761,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1145,DN1750_Banjar,Emulsion,700.4543956,3000,100,3000,110,4.44664358,2185,4,875.5508673,9.53474758,0.1,11.7290555,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1146,DN1750_Banjar,Emulsion,714.2018812,3000,100,3000,110,4.40524403,2185,4,868.1620552,3.77315891,0,11.7187496,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1147,DN1750_Banjar,Emulsion,717.1279464,3000,100,3000,110,4.4091844,2185,4,868.2391766,3.83067204,0,11.72818986,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1148,DN1750_Banjar,Emulsion,747.5924508,3000,100,3000,110,4.31538834,2185,4,868.243571,3.83394726,0,11.47863936,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1149,DN1750_Banjar,Emulsion,754.309704,3000,100,3000,110,4.29297139,2185,4,868.4300236,3.99570406,0,11.41656013,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1150,DN1750_Banjar,Emulsion,755.5482534,3000,100,3000,110,4.30345741,2185,4,868.6313382,4.14582138,0,11.44179386,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1151,DN1750_Banjar,Emulsion,773.5868206,3000,100,3000,110,6.48041385,2185,4,905.5755918,32.00410973,0.3,16.52685196,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1152,DN1750_Banjar,Emulsion,776.162706,3000,100,3000,110,6.22473711,2185,4,896.6438465,25.38762606,0.25,16.03293921,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1153,DN1750_Banjar,Emulsion,859.9383447,3000,100,3000,110,5.95970494,2185,4,896.6611997,25.40053595,0.25,15.35000372,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1154,DN1750_Banjar,Emulsion,863.8948028,3000,100,3000,110,6.16919023,2185,4,905.3553213,31.8318336,0.3,15.73697327,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1155,DN1750_Banjar,Emulsion,974.992228,3000,100,3000,110,5.49112858,2185,4,896.7287372,25.45298164,0.25,14.14205849,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1156,DN1750_Banjar,Emulsion,982.0462511,3000,100,3000,110,5.63568649,2185,4,905.244242,31.73238945,0.3,14.37782384,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1157,DN1750_Banjar,Emulsion,1050.373449,3000,100,3000,110,5.0165805,2185,4,896.4431124,25.25589923,0.25,12.92400611,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1158,DN1750_Banjar,Emulsion,1071.380993,3000,100,3000,110,5.19203907,2185,4,905.1596311,31.67572581,0.3,13.24722396,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1159,DN1750_Banjar,Emulsion,1094.111934,3000,100,3000,110,4.10162334,2185,4,896.4463552,25.22973765,0.25,10.56680209,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1160,DN1750_Banjar,Emulsion,1134.237528,3000,100,3000,110,3.8840348,2185,4,896.2305503,25.06919167,0.25,10.00864931,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1161,DN1750_Banjar,Emulsion,1153.837976,3000,100,3000,110,4.29527527,2185,4,904.8837577,31.49991856,0.3,10.96251782,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1162,DN1750_Banjar,Emulsion,1161.867304,3000,100,3000,110,3.67182229,2185,4,896.268915,25.09773374,0.25,9.461400432,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1163,DN1750_Banjar,Emulsion,1181.727599,3000,100,3000,110,3.52606746,2185,4,896.2665392,25.1730024,0.25,9.085849474,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1164,DN1750_Banjar,Emulsion,1183.369114,3000,100,3000,110,3.5667459,2185,4,896.3269627,25.21792884,0.25,9.190048716,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1165,DN1750_Banjar,Emulsion,1188.124644,3000,100,3000,110,3.55291504,2185,4,896.2582731,25.16686091,0.25,9.155113832,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1166,DN1750_Banjar,Emulsion,1209.730745,3000,100,3000,110,3.95345451,2185,4,904.8692302,31.51438513,0.3,10.09027562,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1167,DN1750_Banjar,Emulsion,1258.064877,3000,100,3000,110,3.72757955,2185,4,904.8111422,31.43959631,0.3,9.514392951,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1168,DN1750_Banjar,Emulsion,1296.364398,3000,100,3000,110,3.59395663,2185,4,904.8422172,31.44588343,0.3,9.173014507,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1169,DN1750_Banjar,Emulsion,1308.462899,3000,100,3000,110,3.46841395,2185,4,904.8695546,31.50198935,0.3,8.852318922,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1170,DN1750_Banjar,Emulsion,1310.568932,3000,100,3000,110,3.46326037,2185,4,904.9003117,31.52487,0.3,8.83886517,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1171,DN1750_Banjar,Emulsion,61.80225367,3000,100,3000,200,6.3736416,2185,4,872.2597076,3.815394552,0,16.87539437,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1172,DN1750_Banjar,Emulsion,110.3811819,3000,100,3000,200,6.26518658,2185,4,870.7526236,3.582509088,0,16.6169503,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1173,DN1750_Banjar,Emulsion,176.5697438,3000,100,3000,200,6.11801539,2185,4,869.4913274,3.020377418,0,16.2501515,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1174,DN1750_Banjar,Emulsion,219.155216,3000,100,3000,200,5.86563898,2185,4,869.6677124,3.282920607,0,15.57665089,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1175,DN1750_Banjar,Emulsion,277.0482852,3000,100,3000,200,5.65030532,2185,4,869.2623999,3.278182225,0,15.01181228,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1176,DN1750_Banjar,Emulsion,348.8090712,3000,100,3000,200,5.42026058,2185,4,868.7615329,2.904065416,0,14.40892851,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1177,DN1750_Banjar,Emulsion,388.9531839,3000,100,3000,200,5.26485008,2185,4,868.7897553,3.166635508,0,13.99533896,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1178,DN1750_Banjar,Emulsion,435.1987825,3000,100,3000,200,5.16477641,2185,4,868.8496515,3.281235565,0,13.72837069,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1179,DN1750_Banjar,Emulsion,479.7023107,3000,100,3000,200,4.97963159,2185,4,868.57249,2.947935096,0,13.24046529,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1180,DN1750_Banjar,Emulsion,512.1365,3000,100,3000,200,4.85464757,2185,4,868.6364405,3.099000935,0,12.90719187,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1181,DN1750_Banjar,Emulsion,543.8043772,3000,100,3000,200,4.75931881,2185,4,869.0322654,3.289064955,0,12.64797505,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1182,DN1750_Banjar,Emulsion,570.4834554,3000,100,3000,200,4.63121175,2185,4,868.7406197,3.115463711,0,12.31166001,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1183,DN1750_Banjar,Emulsion,587.2587163,3000,100,3000,200,4.57076597,2185,4,868.7736402,3.028716105,0,12.1505085,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1184,DN1750_Banjar,Emulsion,601.8489551,3000,100,3000,200,4.51058443,2185,4,869.2035223,3.398514182,0,11.98459721,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1185,DN1750_Banjar,Emulsion,613.0921147,3000,100,3000,200,4.46385803,2185,4,869.3019489,3.368246758,0,11.85910254,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1186,DN1750_Banjar,Emulsion,623.1214388,3000,100,3000,200,4.42833443,2185,4,869.3226738,3.419857823,0,11.76444675,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1187,DN1750_Banjar,Emulsion,632.5963222,3000,100,3000,200,4.41218945,2185,4,869.0656751,3.293910523,0,11.72502178,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1188,DN1750_Banjar,Emulsion,642.8131832,3000,100,3000,200,4.3970882,2185,4,868.7409601,3.078315912,0,11.68925902,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1189,DN1750_Banjar,Emulsion,642.8989149,3000,100,3000,200,4.40200247,2185,4,868.8004721,3.123464439,0,11.70152156,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1190,DN1750_Banjar,Emulsion,52.64887466,3000,100,3000,260,6.13559946,2185,4,875.5898837,2.97186988,0,16.18334785,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1191,DN1750_Banjar,Emulsion,123.0705831,3000,100,3000,260,5.80482167,2185,4,874.5886943,3.09432249,0,15.32841066,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1192,DN1750_Banjar,Emulsion,159.4573338,3000,100,3000,260,5.66814285,2185,4,873.9356768,2.87141117,0,14.97867582,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1193,DN1750_Banjar,Emulsion,209.9550761,3000,100,3000,260,5.49668611,2185,4,873.6155611,2.86892096,0,14.53090554,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1194,DN1750_Banjar,Emulsion,260.4027022,3000,100,3000,260,5.35019229,2185,4,873.2684951,2.82980436,0,14.1492592,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1195,DN1750_Banjar,Emulsion,296.3627329,3000,100,3000,260,5.23817448,2185,4,873.2466773,2.86525167,0,13.85336007,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1196,DN1750_Banjar,Emulsion,337.5480338,3000,100,3000,260,5.09587368,2185,4,873.0006213,2.74762357,0,13.48081674,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1197,DN1750_Banjar,Emulsion,363.9830148,3000,100,3000,260,4.99489763,2185,4,872.8883806,2.70245179,0,13.21538997,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1198,DN1750_Banjar,Emulsion,384.7716077,3000,100,3000,260,4.92834789,2185,4,872.9598877,2.77886514,0,13.03824604,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1199,DN1750_Banjar,Emulsion,407.6842085,3000,100,3000,260,4.86328865,2185,4,873.363933,3.2513211,0,12.86017556,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1200,DN1750_Banjar,Emulsion,439.5525151,3000,100,3000,260,4.77545685,2185,4,872.6943612,2.88681907,0,12.63760739,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1201,DN1750_Banjar,Emulsion,455.4963631,3000,100,3000,260,4.72484781,2185,4,872.6014505,2.86975245,0,12.50500867,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1202,DN1750_Banjar,Emulsion,467.4137668,3000,100,3000,260,4.67440074,2185,4,872.4710312,2.76886847,0,12.37334236,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1203,DN1750_Banjar,Emulsion,476.9766806,3000,100,3000,260,4.64584376,2185,4,872.4928054,2.78571207,0,12.29744389,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1204,DN1750_Banjar,Emulsion,481.9273394,3000,100,3000,260,4.62462394,2185,4,872.4809877,2.72959334,0,12.24144131,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1205,DN1750_Banjar,Emulsion,483.5468529,3000,100,3000,260,4.61689688,2185,4,872.8559639,2.91012287,0,12.21573758,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1206,DN1750_Banjar,Emulsion,484.033444,3000,100,3000,260,4.6099111,2185,4,872.5133244,2.64480259,0,12.20204398,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1207,DN1750_Banjar,Emulsion,486.2753524,3000,100,3000,260,4.6202022,2185,4,872.4931841,2.765145,0,12.22956595,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1208,DN1750_Banjar,Emulsion,43.4311476,3500,100,3500,1,11.66147944,2185,4,994.9141644,98.41253332,1,27.06949418,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1209,DN1750_Banjar,Emulsion,62.7721247,3500,100,3500,1,11.63442682,2185,4,991.9672581,96.11906935,1,27.08692831,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1210,DN1750_Banjar,Emulsion,97.62645155,3500,100,3500,1,11.76861202,2185,4,994.979044,98.47277399,1,27.31639697,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1211,DN1750_Banjar,Emulsion,173.1593152,3500,100,3500,1,11.74802249,2185,4,992.0292279,96.19078392,1,27.34968981,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1212,DN1750_Banjar,Emulsion,242.3768863,3500,100,3500,1,11.72600847,2185,4,991.9922925,96.1688268,1,27.29945704,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1213,DN1750_Banjar,Emulsion,272.7964226,3500,100,3500,1,11.79572839,2185,4,994.879865,98.48117152,1,27.38206683,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1214,DN1750_Banjar,Emulsion,327.1535713,3500,100,3500,1,11.80800704,2185,4,991.7002131,95.97459427,1,27.49845543,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1215,DN1750_Banjar,Emulsion,358.1431099,3500,100,3500,1,11.77997032,2185,4,994.7799228,98.4333823,1,27.34823407,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1216,DN1750_Banjar,Emulsion,447.6125823,3500,100,3500,1,11.76191503,2185,4,994.664437,98.37198294,1,27.30948754,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1217,DN1750_Banjar,Emulsion,464.2416544,3500,100,3500,1,11.67367806,2185,4,991.3066245,95.73092484,1,27.19642425,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1218,DN1750_Banjar,Emulsion,571.1249847,3500,100,3500,1,11.46934358,2185,4,994.7700788,98.41169194,1,26.62735035,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1219,DN1750_Banjar,Emulsion,574.3653826,3500,100,3500,1,11.29943457,2185,4,991.3826131,95.82710721,1,26.32252321,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1220,DN1750_Banjar,Emulsion,681.868447,3500,100,3500,1,11.09748492,2185,4,994.6783133,98.38118143,1,25.76641622,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1221,DN1750_Banjar,Emulsion,682.8116987,3500,100,3500,1,10.78827322,2185,4,991.7284818,96.06529463,1,25.12298588,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1222,DN1750_Banjar,Emulsion,798.8427526,3500,100,3500,1,10.47279927,2185,4,994.6035982,98.32566038,1,24.31783219,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1223,DN1750_Banjar,Emulsion,823.7803772,3500,100,3500,1,10.08062455,2185,4,992.5544588,96.65216805,1,23.4555272,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1224,DN1750_Banjar,Emulsion,927.5070607,3500,100,3500,1,9.51969796,2185,4,992.832589,96.87820696,1,22.14416195,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1225,DN1750_Banjar,Emulsion,938.2369443,3500,100,3500,1,9.78849566,2185,4,994.5764512,98.32107171,1,22.7295001,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1226,DN1750_Banjar,Emulsion,1011.942993,3500,100,3500,1,9.02842262,2185,4,993.361517,97.28746907,1,20.99020366,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1227,DN1750_Banjar,Emulsion,1029.883745,3500,100,3500,1,9.29542726,2185,4,994.5916782,98.33238603,1,21.58423393,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1228,DN1750_Banjar,Emulsion,1136.67149,3500,100,3500,1,8.66269333,2185,4,994.576627,98.33460336,1,20.11531301,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1229,DN1750_Banjar,Emulsion,1174.155496,3500,100,3500,1,7.96052252,2185,4,993.911636,97.71570033,1,18.49719623,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1230,DN1750_Banjar,Emulsion,1293.712896,3500,100,3500,1,7.63589554,2185,4,994.480697,98.26000385,1,17.73273502,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1231,DN1750_Banjar,Emulsion,1325.112222,3500,100,3500,1,7.28685049,2185,4,994.4809558,98.121705,1,16.9221481,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1232,DN1750_Banjar,Emulsion,1392.950377,3500,100,3500,1,7.13008636,2185,4,994.4602282,98.2537125,1,16.55844214,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1233,DN1750_Banjar,Emulsion,1481.275968,3500,100,3500,1,6.58750626,2185,4,994.9502835,98.48088377,1,15.29085481,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1234,DN1750_Banjar,Emulsion,1536.265811,3500,100,3500,1,6.43312285,2185,4,994.3915258,98.20268058,1,14.94089226,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1235,DN1750_Banjar,Emulsion,1592.00488,3500,100,3500,1,6.10948472,2185,4,994.7621612,98.3408948,1,14.18395776,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1236,DN1750_Banjar,Emulsion,1639.801784,3500,100,3500,1,5.93141304,2185,4,994.3885252,98.17140875,1,13.77571557,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1237,DN1750_Banjar,Emulsion,1678.823501,3500,100,3500,1,5.76196845,2185,4,994.9612795,98.48907075,1,13.37447674,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1238,DN1750_Banjar,Emulsion,1709.229949,3500,100,3500,1,5.63048885,2185,4,994.3762983,98.16232492,1,13.07697948,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1239,DN1750_Banjar,Emulsion,1733.185487,3500,100,3500,1,5.53386502,2185,4,994.9325417,98.4676816,1,12.84538217,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1240,DN1750_Banjar,Emulsion,1756.380913,3500,100,3500,1,5.43869929,2185,4,994.3937213,98.17527203,1,12.63132115,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1241,DN1750_Banjar,Emulsion,1758.730997,3500,100,3500,1,5.40846423,2185,4,994.9268784,98.48536279,1,12.55436936,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1242,DN1750_Banjar,Emulsion,1759.101573,3500,100,3500,1,5.42173044,2185,4,994.9706676,98.50917582,1,12.5846096,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1243,DN1750_Banjar,Emulsion,1762.23576,3500,100,3500,1,5.40603373,2185,4,994.3493052,98.14226607,1,12.55601657,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1244,DN1750_Banjar,Emulsion,1762.412219,3500,100,3500,1,5.40139998,2185,4,994.3948115,98.18388466,1,12.54468015,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1245,DN1750_Banjar,Emulsion,229.1333176,3500,100,3500,9,9.10891177,2185,4,820.4017932,11.53845845,0.05,25.64200604,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1246,DN1750_Banjar,Emulsion,265.5149433,3500,100,3500,9,9.05138125,2185,4,904.4240702,54.48647243,0.2,23.11292178,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1247,DN1750_Banjar,Emulsion,303.537203,3500,100,3500,9,8.95645117,2185,4,922.3246431,63.4182348,0.35,22.42664217,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1248,DN1750_Banjar,Emulsion,306.6363019,3500,100,3500,9,8.76932469,2185,4,837.7899247,20.52626095,0.15,24.17369959,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1249,DN1750_Banjar,Emulsion,314.1686995,3500,100,3500,9,9.30022264,2185,4,928.0137162,66.29369472,0.4,23.14467324,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1250,DN1750_Banjar,Emulsion,316.3395879,3500,100,3500,9,8.93670042,2185,4,880.6447483,42.10490717,0.1,23.43627329,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1251,DN1750_Banjar,Emulsion,340.2621321,3500,100,3500,9,8.88463005,2185,4,903.4835234,54.00951046,0.2,22.71073635,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1252,DN1750_Banjar,Emulsion,347.4185494,3500,100,3500,9,8.84386016,2185,4,809.2845345,5.98037402,0.05,25.23787177,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1253,DN1750_Banjar,Emulsion,375.2196228,3500,100,3500,9,9.0584404,2185,4,867.6479771,35.67716218,0.35,24.11137493,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1254,DN1750_Banjar,Emulsion,385.3127016,3500,100,3500,9,9.50347723,2185,4,877.4390271,40.61704798,0.4,25.01368606,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1255,DN1750_Banjar,Emulsion,397.7721414,3500,100,3500,9,9.10626902,2185,4,867.767468,35.73781581,0.35,24.23534549,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1256,DN1750_Banjar,Emulsion,407.353697,3500,100,3500,9,8.88106117,2185,4,908.1096878,56.30923512,0.25,22.58596528,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1257,DN1750_Banjar,Emulsion,416.1293245,3500,100,3500,9,8.65918606,2185,4,826.6317039,14.65793953,0.1,24.19229765,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1258,DN1750_Banjar,Emulsion,434.4705082,3500,100,3500,9,8.88920746,2185,4,842.4116251,23.03933886,0.2,24.36973431,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1259,DN1750_Banjar,Emulsion,445.8594131,3500,100,3500,9,8.65649652,2185,4,806.383218,4.57909262,0.05,24.79206955,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1260,DN1750_Banjar,Emulsion,465.1212378,3500,100,3500,9,9.62395052,2185,4,876.5707462,40.21391564,0.4,25.35586976,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1261,DN1750_Banjar,Emulsion,483.9472733,3500,100,3500,9,8.80463878,2185,4,832.2150587,17.69652917,0.15,24.43363472,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1262,DN1750_Banjar,Emulsion,507.4852123,3500,100,3500,9,9.25614339,2185,4,866.143857,34.9463752,0.35,24.68039737,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1263,DN1750_Banjar,Emulsion,524.807097,3500,100,3500,9,9.00187324,2185,4,845.4035019,24.50019614,0.25,24.59126978,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1264,DN1750_Banjar,Emulsion,526.3477699,3500,100,3500,9,8.6457135,2185,4,806.9961602,4.93995198,0.05,24.74238015,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1265,DN1750_Banjar,Emulsion,531.1874975,3500,100,3500,9,8.99887123,2185,4,845.2914853,24.44669695,0.25,24.58632661,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1266,DN1750_Banjar,Emulsion,552.0432891,3500,100,3500,9,8.6864772,2185,4,813.7265615,8.10013593,0.1,24.65342686,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1267,DN1750_Banjar,Emulsion,565.6285126,3500,100,3500,9,9.40183466,2185,4,876.9898643,40.46128526,0.4,24.7588312,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1268,DN1750_Banjar,Emulsion,571.0197538,3500,100,3500,9,8.89752018,2185,4,838.1885541,20.91639651,0.2,24.5154212,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1269,DN1750_Banjar,Emulsion,610.1111277,3500,100,3500,9,9.12201313,2185,4,865.9297174,34.85642152,0.35,24.32876999,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1270,DN1750_Banjar,Emulsion,611.966062,3500,100,3500,9,8.7853072,2185,4,827.2948135,15.25141765,0.15,24.52498522,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1271,DN1750_Banjar,Emulsion,639.4794576,3500,100,3500,9,8.95852988,2185,4,842.4169496,23.00190935,0.25,24.55962628,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
1272,DN1750_Banjar,Emulsion,643.7081593,3500,100,3500,9,8.66744805,2185,4,813.1336478,7.79884406,0.1,24.61735668,-1,-1,-1,-1,-1,0.035599,100,60,0,DN1750,none
